,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,GDP Value
3160,RUS,GDP,TOT,MLN_USD,A,2001,1157206.618
3161,RUS,GDP,TOT,MLN_USD,A,2002,1256636.082
3162,RUS,GDP,TOT,MLN_USD,A,2003,1441719.031
3163,RUS,GDP,TOT,MLN_USD,A,2004,1587664.115
3164,RUS,GDP,TOT,MLN_USD,A,2005,1827554.2780000002
3165,RUS,GDP,TOT,MLN_USD,A,2006,2298274.851
3166,RUS,GDP,TOT,MLN_USD,A,2007,2560819.6580000003
3167,RUS,GDP,TOT,MLN_USD,A,2008,3100122.986
3168,RUS,GDP,TOT,MLN_USD,A,2009,2981555.5
3169,RUS,GDP,TOT,MLN_USD,A,2010,3153891.942
3170,RUS,GDP,TOT,MLN_USD,A,2011,3475385.03
3171,RUS,GDP,TOT,MLN_USD,A,2012,3692393.295
3172,RUS,GDP,TOT,MLN_USD,A,2013,3765660.82
3173,RUS,GDP,TOT,MLN_USD,A,2014,3768772.457
3174,RUS,GDP,TOT,MLN_USD,A,2015,3615032.635
3175,RUS,GDP,TOT,MLN_USD,A,2016,3635868.184
3176,RUS,GDP,TOT,USD_CAP,A,1995,6038.1141210000005
3177,RUS,GDP,TOT,USD_CAP,A,1996,5935.1518399999995
3178,RUS,GDP,TOT,USD_CAP,A,1997,6130.235404999999
3179,RUS,GDP,TOT,USD_CAP,A,1998,5875.270589
3180,RUS,GDP,TOT,USD_CAP,A,1999,6363.686444
3181,RUS,GDP,TOT,USD_CAP,A,2000,7344.025113
3182,RUS,GDP,TOT,USD_CAP,A,2001,7927.350331000001
3183,RUS,GDP,TOT,USD_CAP,A,2002,8648.175878
3184,RUS,GDP,TOT,USD_CAP,A,2003,9967.043108
3185,RUS,GDP,TOT,USD_CAP,A,2004,11020.293259999999
3186,RUS,GDP,TOT,USD_CAP,A,2005,12733.90072
3187,RUS,GDP,TOT,USD_CAP,A,2006,16066.274980000002
3188,RUS,GDP,TOT,USD_CAP,A,2007,17932.269080000002
3189,RUS,GDP,TOT,USD_CAP,A,2008,21718.30961
3190,RUS,GDP,TOT,USD_CAP,A,2009,20881.38244
3191,RUS,GDP,TOT,USD_CAP,A,2010,22078.42942
3192,RUS,GDP,TOT,USD_CAP,A,2011,24310.03713
3193,RUS,GDP,TOT,USD_CAP,A,2012,25784.559680000002
3194,RUS,GDP,TOT,USD_CAP,A,2013,26240.2588
3195,RUS,GDP,TOT,USD_CAP,A,2014,25797.4991
3196,RUS,GDP,TOT,USD_CAP,A,2015,24691.83391
3197,RUS,GDP,TOT,USD_CAP,A,2016,24788.67965
3198,SVN,GDP,TOT,MLN_USD,A,1990,24619.7281
3199,SVN,GDP,TOT,MLN_USD,A,1991,23175.0832
3200,SVN,GDP,TOT,MLN_USD,A,1992,22408.29
3201,SVN,GDP,TOT,MLN_USD,A,1993,23593.7629
3202,SVN,GDP,TOT,MLN_USD,A,1994,25379.5739
3203,SVN,GDP,TOT,MLN_USD,A,1995,26973.0303
3204,SVN,GDP,TOT,MLN_USD,A,1996,28375.4278
3205,SVN,GDP,TOT,MLN_USD,A,1997,30313.4187
3206,SVN,GDP,TOT,MLN_USD,A,1998,31760.8064
3207,SVN,GDP,TOT,MLN_USD,A,1999,33844.9423
3208,SVN,GDP,TOT,MLN_USD,A,2000,35895.1048
3209,SVN,GDP,TOT,MLN_USD,A,2001,37791.4898
3210,SVN,GDP,TOT,MLN_USD,A,2002,40498.9758
3211,SVN,GDP,TOT,MLN_USD,A,2003,42174.1974
3212,SVN,GDP,TOT,MLN_USD,A,2004,45501.9232
3213,SVN,GDP,TOT,MLN_USD,A,2005,47901.8617
3214,SVN,GDP,TOT,MLN_USD,A,2006,51710.0046
3215,SVN,GDP,TOT,MLN_USD,A,2007,55701.9204
3216,SVN,GDP,TOT,MLN_USD,A,2008,59879.8077
3217,SVN,GDP,TOT,MLN_USD,A,2009,56031.8464
3218,SVN,GDP,TOT,MLN_USD,A,2010,56881.782999999996
3219,SVN,GDP,TOT,MLN_USD,A,2011,59131.4964
3220,SVN,GDP,TOT,MLN_USD,A,2012,59453.6698
3221,SVN,GDP,TOT,MLN_USD,A,2013,61380.0548
3222,SVN,GDP,TOT,MLN_USD,A,2014,63620.5569
3223,SVN,GDP,TOT,MLN_USD,A,2015,64935.9271
3224,SVN,GDP,TOT,MLN_USD,A,2016,67574.5273
3225,SVN,GDP,TOT,MLN_USD,A,2017,72063.8282
3226,SVN,GDP,TOT,USD_CAP,A,1995,13563.215119999999
3227,SVN,GDP,TOT,USD_CAP,A,1996,14260.01214
3228,SVN,GDP,TOT,USD_CAP,A,1997,15261.018390000001
3229,SVN,GDP,TOT,USD_CAP,A,1998,16021.795559999999
3230,SVN,GDP,TOT,USD_CAP,A,1999,17061.43655
3231,SVN,GDP,TOT,USD_CAP,A,2000,18043.181269999997
3232,SVN,GDP,TOT,USD_CAP,A,2001,18972.107640000002
3233,SVN,GDP,TOT,USD_CAP,A,2002,20299.933240000002
3234,SVN,GDP,TOT,USD_CAP,A,2003,21126.393780000002
3235,SVN,GDP,TOT,USD_CAP,A,2004,22782.05911
3236,SVN,GDP,TOT,USD_CAP,A,2005,23941.234640000002
3237,SVN,GDP,TOT,USD_CAP,A,2006,25753.918169999997
3238,SVN,GDP,TOT,USD_CAP,A,2007,27590.779169999998
3239,SVN,GDP,TOT,USD_CAP,A,2008,29614.5876
3240,SVN,GDP,TOT,USD_CAP,A,2009,27444.2593
3241,SVN,GDP,TOT,USD_CAP,A,2010,27763.19199
3242,SVN,GDP,TOT,USD_CAP,A,2011,28804.7273
3243,SVN,GDP,TOT,USD_CAP,A,2012,28906.328739999997
3244,SVN,GDP,TOT,USD_CAP,A,2013,29802.653410000003
3245,SVN,GDP,TOT,USD_CAP,A,2014,30856.803210000002
3246,SVN,GDP,TOT,USD_CAP,A,2015,31471.878589999997
3247,SVN,GDP,TOT,USD_CAP,A,2016,32729.60643
3248,SVN,GDP,TOT,USD_CAP,A,2017,34886.0808
3249,ZAF,GDP,TOT,MLN_USD,A,1970,47934.4381
3250,ZAF,GDP,TOT,MLN_USD,A,1971,52495.235
3251,ZAF,GDP,TOT,MLN_USD,A,1972,55687.6105
3252,ZAF,GDP,TOT,MLN_USD,A,1973,61505.8598
3253,ZAF,GDP,TOT,MLN_USD,A,1974,71211.4459
3254,ZAF,GDP,TOT,MLN_USD,A,1975,79372.1408
3255,ZAF,GDP,TOT,MLN_USD,A,1976,85831.6163
3256,ZAF,GDP,TOT,MLN_USD,A,1977,91216.0748
3257,ZAF,GDP,TOT,MLN_USD,A,1978,100495.40800000001
3258,ZAF,GDP,TOT,MLN_USD,A,1979,112919.5939
3259,ZAF,GDP,TOT,MLN_USD,A,1980,133253.1959
3260,ZAF,GDP,TOT,MLN_USD,A,1981,153674.7951
3261,ZAF,GDP,TOT,MLN_USD,A,1982,162816.6348
3262,ZAF,GDP,TOT,MLN_USD,A,1983,165912.0954
3263,ZAF,GDP,TOT,MLN_USD,A,1984,180544.9367
3264,ZAF,GDP,TOT,MLN_USD,A,1985,184161.6783
3265,ZAF,GDP,TOT,MLN_USD,A,1986,187927.771
3266,ZAF,GDP,TOT,MLN_USD,A,1987,196876.31
3267,ZAF,GDP,TOT,MLN_USD,A,1988,212138.4314
3268,ZAF,GDP,TOT,MLN_USD,A,1989,227721.8665
3269,ZAF,GDP,TOT,MLN_USD,A,1990,235395.4818
3270,ZAF,GDP,TOT,MLN_USD,A,1991,240753.8488
3271,ZAF,GDP,TOT,MLN_USD,A,1992,240979.3735
3272,ZAF,GDP,TOT,MLN_USD,A,1993,249756.3509
3273,ZAF,GDP,TOT,MLN_USD,A,1994,263320.8748
3274,ZAF,GDP,TOT,MLN_USD,A,1995,277188.1218
3275,ZAF,GDP,TOT,MLN_USD,A,1996,294404.0069
3276,ZAF,GDP,TOT,MLN_USD,A,1997,307368.4799
3277,ZAF,GDP,TOT,MLN_USD,A,1998,312311.6758
3278,ZAF,GDP,TOT,MLN_USD,A,1999,324568.3984
3279,ZAF,GDP,TOT,MLN_USD,A,2000,345745.1943
3280,ZAF,GDP,TOT,MLN_USD,A,2001,363297.7629
3281,ZAF,GDP,TOT,MLN_USD,A,2002,382404.4159
3282,ZAF,GDP,TOT,MLN_USD,A,2003,401532.05799999996
3283,ZAF,GDP,TOT,MLN_USD,A,2004,431363.9989
3284,ZAF,GDP,TOT,MLN_USD,A,2005,468739.7412
3285,ZAF,GDP,TOT,MLN_USD,A,2006,510214.2597
3286,ZAF,GDP,TOT,MLN_USD,A,2007,551870.5067
3287,ZAF,GDP,TOT,MLN_USD,A,2008,580651.989
3288,ZAF,GDP,TOT,MLN_USD,A,2009,576062.8236
3289,ZAF,GDP,TOT,MLN_USD,A,2010,600823.5345
3290,ZAF,GDP,TOT,MLN_USD,A,2011,633367.7416
3291,ZAF,GDP,TOT,MLN_USD,A,2012,659311.1575
3292,ZAF,GDP,TOT,MLN_USD,A,2013,686672.6661
3293,ZAF,GDP,TOT,MLN_USD,A,2014,710374.1002
3294,ZAF,GDP,TOT,MLN_USD,A,2015,728086.4221
3295,ZAF,GDP,TOT,MLN_USD,A,2016,741691.1841
3296,ZAF,GDP,TOT,MLN_USD,A,2017,765599.865
3297,ZAF,GDP,TOT,USD_CAP,A,1985,5699.29117
3298,ZAF,GDP,TOT,USD_CAP,A,1986,5683.360554
3299,ZAF,GDP,TOT,USD_CAP,A,1987,5820.282739
3300,ZAF,GDP,TOT,USD_CAP,A,1988,6132.482625
3301,ZAF,GDP,TOT,USD_CAP,A,1989,6438.971288000001
3302,ZAF,GDP,TOT,USD_CAP,A,1990,6512.330053
3303,ZAF,GDP,TOT,USD_CAP,A,1991,6517.468592
3304,ZAF,GDP,TOT,USD_CAP,A,1992,6384.320640999999
3305,ZAF,GDP,TOT,USD_CAP,A,1993,6476.91592
3306,ZAF,GDP,TOT,USD_CAP,A,1994,6686.257214
3307,ZAF,GDP,TOT,USD_CAP,A,1995,6894.618589
3308,ZAF,GDP,TOT,USD_CAP,A,1996,7177.839188
3309,ZAF,GDP,TOT,USD_CAP,A,1997,7349.017943000001
3310,ZAF,GDP,TOT,USD_CAP,A,1998,7328.638322
3311,ZAF,GDP,TOT,USD_CAP,A,1999,7482.179518999999
3312,ZAF,GDP,TOT,USD_CAP,A,2000,7838.630241
3313,ZAF,GDP,TOT,USD_CAP,A,2001,8105.746776000001
3314,ZAF,GDP,TOT,USD_CAP,A,2002,8327.47167
3315,ZAF,GDP,TOT,USD_CAP,A,2003,8642.424295
3316,ZAF,GDP,TOT,USD_CAP,A,2004,9173.914515
3317,ZAF,GDP,TOT,USD_CAP,A,2005,9847.078688
3318,ZAF,GDP,TOT,USD_CAP,A,2006,10584.28443
3319,ZAF,GDP,TOT,USD_CAP,A,2007,11301.7788
3320,ZAF,GDP,TOT,USD_CAP,A,2008,11735.25781
3321,ZAF,GDP,TOT,USD_CAP,A,2009,11486.26903
3322,ZAF,GDP,TOT,USD_CAP,A,2010,11815.51643
3323,ZAF,GDP,TOT,USD_CAP,A,2011,12234.12962
3324,ZAF,GDP,TOT,USD_CAP,A,2012,12600.20455
3325,ZAF,GDP,TOT,USD_CAP,A,2013,12930.62046
3326,ZAF,GDP,TOT,USD_CAP,A,2014,13176.45945
3327,ZAF,GDP,TOT,USD_CAP,A,2015,13298.262770000001
3328,ZAF,GDP,TOT,USD_CAP,A,2016,13334.98702
3329,ZAF,GDP,TOT,USD_CAP,A,2017,13545.178319999999
3330,DEW,GDP,TOT,MLN_USD,A,1970,276730.6332
3331,DEW,GDP,TOT,MLN_USD,A,1971,299905.2689
3332,DEW,GDP,TOT,MLN_USD,A,1972,326366.4528
3333,DEW,GDP,TOT,MLN_USD,A,1973,360571.1344
3334,DEW,GDP,TOT,MLN_USD,A,1974,396464.78799999994
3335,DEW,GDP,TOT,MLN_USD,A,1975,429433.1614
3336,DEW,GDP,TOT,MLN_USD,A,1976,475429.9819
3337,DEW,GDP,TOT,MLN_USD,A,1977,521828.0136
3338,DEW,GDP,TOT,MLN_USD,A,1978,575265.7829999999
3339,DEW,GDP,TOT,MLN_USD,A,1979,648588.426
3340,DEW,GDP,TOT,MLN_USD,A,1980,717053.7483
3341,DEW,GDP,TOT,MLN_USD,A,1981,788133.178
3342,DEW,GDP,TOT,MLN_USD,A,1982,833736.0232
3343,DEW,GDP,TOT,MLN_USD,A,1983,880268.7505
3344,DEW,GDP,TOT,MLN_USD,A,1984,937246.1143
3345,DEW,GDP,TOT,MLN_USD,A,1985,989736.4548
3346,DEW,GDP,TOT,MLN_USD,A,1986,1032794.152
3347,DEW,GDP,TOT,MLN_USD,A,1987,1074006.3329999999
3348,DEW,GDP,TOT,MLN_USD,A,1988,1152817.388
3349,DEW,GDP,TOT,MLN_USD,A,1989,1244310.092
3350,DEW,GDP,TOT,MLN_USD,A,1990,1358156.8730000001
3351,DEW,GDP,TOT,MLN_USD,A,1991,1475016.799
3352,DEW,GDP,TOT,USD_CAP,A,1970,4562.672226
3353,DEW,GDP,TOT,USD_CAP,A,1971,4892.259126
3354,DEW,GDP,TOT,USD_CAP,A,1972,5291.97128
3355,DEW,GDP,TOT,USD_CAP,A,1973,5817.915555
3356,DEW,GDP,TOT,USD_CAP,A,1974,6389.028716
3357,DEW,GDP,TOT,USD_CAP,A,1975,6945.497442
3358,DEW,GDP,TOT,USD_CAP,A,1976,7726.674065
3359,DEW,GDP,TOT,USD_CAP,A,1977,8498.827583
3360,DEW,GDP,TOT,USD_CAP,A,1978,9380.302036
3361,DEW,GDP,TOT,USD_CAP,A,1979,10570.38782
3362,DEW,GDP,TOT,USD_CAP,A,1980,11646.91142
3363,DEW,GDP,TOT,USD_CAP,A,1981,12777.36095
3364,DEW,GDP,TOT,USD_CAP,A,1982,13526.331540000001
3365,DEW,GDP,TOT,USD_CAP,A,1983,14331.25622
3366,DEW,GDP,TOT,USD_CAP,A,1984,15320.73746
3367,DEW,GDP,TOT,USD_CAP,A,1985,16218.80661
3368,DEW,GDP,TOT,USD_CAP,A,1986,16912.75262
3369,DEW,GDP,TOT,USD_CAP,A,1987,17584.46441
3370,DEW,GDP,TOT,USD_CAP,A,1988,18760.25042
3371,DEW,GDP,TOT,USD_CAP,A,1989,20049.14509
3372,DEW,GDP,TOT,USD_CAP,A,1990,21471.47805
3373,DEW,GDP,TOT,USD_CAP,A,1991,23020.52001
3374,EU28,GDP,TOT,MLN_USD,A,1995,8722750.742
3375,EU28,GDP,TOT,MLN_USD,A,1996,9075605.482
3376,EU28,GDP,TOT,MLN_USD,A,1997,9485081.561
3377,EU28,GDP,TOT,MLN_USD,A,1998,9909485.616
3378,EU28,GDP,TOT,MLN_USD,A,1999,10314817.39
3379,EU28,GDP,TOT,MLN_USD,A,2000,11023173.15
3380,EU28,GDP,TOT,MLN_USD,A,2001,11598323.31
3381,EU28,GDP,TOT,MLN_USD,A,2002,12141269.35
3382,EU28,GDP,TOT,MLN_USD,A,2003,12476888.7
3383,EU28,GDP,TOT,MLN_USD,A,2004,13134638.5
3384,EU28,GDP,TOT,MLN_USD,A,2005,13655241.97
3385,EU28,GDP,TOT,MLN_USD,A,2006,14828306.15
3386,EU28,GDP,TOT,MLN_USD,A,2007,15774799.21
3387,EU28,GDP,TOT,MLN_USD,A,2008,16555739.71
3388,EU28,GDP,TOT,MLN_USD,A,2009,16202890.3
3389,EU28,GDP,TOT,MLN_USD,A,2010,16799795.5
3390,EU28,GDP,TOT,MLN_USD,A,2011,17523767.73
3391,EU28,GDP,TOT,MLN_USD,A,2012,17845485.27
3392,EU28,GDP,TOT,MLN_USD,A,2013,18511602.13
3393,EU28,GDP,TOT,MLN_USD,A,2014,19083869.53
3394,EU28,GDP,TOT,MLN_USD,A,2015,19624926.05
3395,EU28,GDP,TOT,MLN_USD,A,2016,20273774.44
3396,EU28,GDP,TOT,MLN_USD,A,2017,21084656.73
3397,EU28,GDP,TOT,USD_CAP,A,1995,18053.81798
3398,EU28,GDP,TOT,USD_CAP,A,1996,18759.74005
3399,EU28,GDP,TOT,USD_CAP,A,1997,19579.39677
3400,EU28,GDP,TOT,USD_CAP,A,1998,20429.95393
3401,EU28,GDP,TOT,USD_CAP,A,1999,21221.838509999998
3402,EU28,GDP,TOT,USD_CAP,A,2000,22627.266730000003
3403,EU28,GDP,TOT,USD_CAP,A,2001,23766.11558
3404,EU28,GDP,TOT,USD_CAP,A,2002,24824.50918
3405,EU28,GDP,TOT,USD_CAP,A,2003,25414.049880000002
3406,EU28,GDP,TOT,USD_CAP,A,2004,26652.43723
3407,EU28,GDP,TOT,USD_CAP,A,2005,27591.51325
3408,EU28,GDP,TOT,USD_CAP,A,2006,29853.99702
3409,EU28,GDP,TOT,USD_CAP,A,2007,31630.37098
3410,EU28,GDP,TOT,USD_CAP,A,2008,33065.91387
3411,EU28,GDP,TOT,USD_CAP,A,2009,32244.889789999997
3412,EU28,GDP,TOT,USD_CAP,A,2010,33350.96952
3413,EU28,GDP,TOT,USD_CAP,A,2011,34711.517869999996
3414,EU28,GDP,TOT,USD_CAP,A,2012,35265.56093
3415,EU28,GDP,TOT,USD_CAP,A,2013,36506.6873
3416,EU28,GDP,TOT,USD_CAP,A,2014,37547.77374
3417,EU28,GDP,TOT,USD_CAP,A,2015,38503.123530000004
3418,EU28,GDP,TOT,USD_CAP,A,2016,39652.9364
3419,EU28,GDP,TOT,USD_CAP,A,2017,41135.45127
3420,OECD,GDP,TOT,MLN_USD,A,1970,3187047.889
3421,OECD,GDP,TOT,MLN_USD,A,1971,3475240.041
3422,OECD,GDP,TOT,MLN_USD,A,1972,3825208.9069999997
3423,OECD,GDP,TOT,MLN_USD,A,1973,4285182.863
3424,OECD,GDP,TOT,MLN_USD,A,1974,4722760.827
3425,OECD,GDP,TOT,MLN_USD,A,1975,5181863.022
3426,OECD,GDP,TOT,MLN_USD,A,1976,5733259.966
3427,OECD,GDP,TOT,MLN_USD,A,1977,6311378.675
3428,OECD,GDP,TOT,MLN_USD,A,1978,7057651.232999999
3429,OECD,GDP,TOT,MLN_USD,A,1979,7937354.321
3430,OECD,GDP,TOT,MLN_USD,A,1980,8766137.197
3431,OECD,GDP,TOT,MLN_USD,A,1981,9800022.024
3432,OECD,GDP,TOT,MLN_USD,A,1982,10418888.26
3433,OECD,GDP,TOT,MLN_USD,A,1983,11155922.41
3434,OECD,GDP,TOT,MLN_USD,A,1984,12098298.12
3435,OECD,GDP,TOT,MLN_USD,A,1985,12959554.75
3436,OECD,GDP,TOT,MLN_USD,A,1986,13615668.38
3437,OECD,GDP,TOT,MLN_USD,A,1987,14479338.08
3438,OECD,GDP,TOT,MLN_USD,A,1988,15676378.15
3439,OECD,GDP,TOT,MLN_USD,A,1989,16896550.28
3440,OECD,GDP,TOT,MLN_USD,A,1990,18063269.71
3441,OECD,GDP,TOT,MLN_USD,A,1991,18953128.19
3442,OECD,GDP,TOT,MLN_USD,A,1992,19833171.26
3443,OECD,GDP,TOT,MLN_USD,A,1993,20655244.78
3444,OECD,GDP,TOT,MLN_USD,A,1994,21747778.45
3445,OECD,GDP,TOT,MLN_USD,A,1995,22781074.15
3446,OECD,GDP,TOT,MLN_USD,A,1996,23943205.06
3447,OECD,GDP,TOT,MLN_USD,A,1997,25247744.87
3448,OECD,GDP,TOT,MLN_USD,A,1998,26101464.97
3449,OECD,GDP,TOT,MLN_USD,A,1999,27364464.05
3450,OECD,GDP,TOT,MLN_USD,A,2000,29266094.23
3451,OECD,GDP,TOT,MLN_USD,A,2001,30413447.86
3452,OECD,GDP,TOT,MLN_USD,A,2002,31588250.52
3453,OECD,GDP,TOT,MLN_USD,A,2003,32721909.62
3454,OECD,GDP,TOT,MLN_USD,A,2004,34707675.42
3455,OECD,GDP,TOT,MLN_USD,A,2005,36630910.68
3456,OECD,GDP,TOT,MLN_USD,A,2006,39309396.34
3457,OECD,GDP,TOT,MLN_USD,A,2007,41494425.73
3458,OECD,GDP,TOT,MLN_USD,A,2008,42847905.8
3459,OECD,GDP,TOT,MLN_USD,A,2009,41946530.14
3460,OECD,GDP,TOT,MLN_USD,A,2010,43855286.21
3461,OECD,GDP,TOT,MLN_USD,A,2011,45833754.24
3462,OECD,GDP,TOT,MLN_USD,A,2012,47313223.61
3463,OECD,GDP,TOT,MLN_USD,A,2013,49242301.85
3464,OECD,GDP,TOT,MLN_USD,A,2014,50998564.13
3465,OECD,GDP,TOT,MLN_USD,A,2015,52604922.8
3466,OECD,GDP,TOT,MLN_USD,A,2016,54269783.66
3467,OECD,GDP,TOT,MLN_USD,A,2017,56470187.86
3468,OECD,GDP,TOT,USD_CAP,A,1970,3570.5981439999996
3469,OECD,GDP,TOT,USD_CAP,A,1971,3845.452782
3470,OECD,GDP,TOT,USD_CAP,A,1972,4184.085989
3471,OECD,GDP,TOT,USD_CAP,A,1973,4630.202374
3472,OECD,GDP,TOT,USD_CAP,A,1974,5049.2515619999995
3473,OECD,GDP,TOT,USD_CAP,A,1975,5484.135587
3474,OECD,GDP,TOT,USD_CAP,A,1976,6010.785149
3475,OECD,GDP,TOT,USD_CAP,A,1977,6555.149096
3476,OECD,GDP,TOT,USD_CAP,A,1978,7262.280851
3477,OECD,GDP,TOT,USD_CAP,A,1979,8090.575306000001
3478,OECD,GDP,TOT,USD_CAP,A,1980,8843.920003
3479,OECD,GDP,TOT,USD_CAP,A,1981,9798.066012000001
3480,OECD,GDP,TOT,USD_CAP,A,1982,10329.3751
3481,OECD,GDP,TOT,USD_CAP,A,1983,10972.22599
3482,OECD,GDP,TOT,USD_CAP,A,1984,11808.22959
3483,OECD,GDP,TOT,USD_CAP,A,1985,12551.767740000001
3484,OECD,GDP,TOT,USD_CAP,A,1986,13086.19837
3485,OECD,GDP,TOT,USD_CAP,A,1987,13813.086009999999
3486,OECD,GDP,TOT,USD_CAP,A,1988,14838.079919999998
3487,OECD,GDP,TOT,USD_CAP,A,1989,15861.22287
3488,OECD,GDP,TOT,USD_CAP,A,1990,16806.65568
3489,OECD,GDP,TOT,USD_CAP,A,1991,17471.46506
3490,OECD,GDP,TOT,USD_CAP,A,1992,18120.8288
3491,OECD,GDP,TOT,USD_CAP,A,1993,18712.863240000002
3492,OECD,GDP,TOT,USD_CAP,A,1994,19551.70452
3493,OECD,GDP,TOT,USD_CAP,A,1995,20325.2169
3494,OECD,GDP,TOT,USD_CAP,A,1996,21211.10341
3495,OECD,GDP,TOT,USD_CAP,A,1997,22210.5697
3496,OECD,GDP,TOT,USD_CAP,A,1998,22808.40295
3497,OECD,GDP,TOT,USD_CAP,A,1999,23753.09071
3498,OECD,GDP,TOT,USD_CAP,A,2000,25229.78995
3499,OECD,GDP,TOT,USD_CAP,A,2001,26043.17293
3500,OECD,GDP,TOT,USD_CAP,A,2002,26858.478180000002
3501,OECD,GDP,TOT,USD_CAP,A,2003,27628.23715
3502,OECD,GDP,TOT,USD_CAP,A,2004,29108.37278
3503,OECD,GDP,TOT,USD_CAP,A,2005,30512.26042
3504,OECD,GDP,TOT,USD_CAP,A,2006,32518.539960000002
3505,OECD,GDP,TOT,USD_CAP,A,2007,34071.842919999996
3506,OECD,GDP,TOT,USD_CAP,A,2008,34916.69453
3507,OECD,GDP,TOT,USD_CAP,A,2009,33942.52669
3508,OECD,GDP,TOT,USD_CAP,A,2010,35266.24654
3509,OECD,GDP,TOT,USD_CAP,A,2011,36646.746269999996
3510,OECD,GDP,TOT,USD_CAP,A,2012,37604.131689999995
3511,OECD,GDP,TOT,USD_CAP,A,2013,38924.55621
3512,OECD,GDP,TOT,USD_CAP,A,2014,40079.31962
3513,OECD,GDP,TOT,USD_CAP,A,2015,41101.694989999996
3514,OECD,GDP,TOT,USD_CAP,A,2016,42151.3751
3515,OECD,GDP,TOT,USD_CAP,A,2017,43622.376430000004
3516,OECDE,GDP,TOT,MLN_USD,A,1994,8964850.835
3517,OECDE,GDP,TOT,MLN_USD,A,1995,9422754.818
3518,OECDE,GDP,TOT,MLN_USD,A,1996,9837793.354
3519,OECDE,GDP,TOT,MLN_USD,A,1997,10326360.22
3520,OECDE,GDP,TOT,MLN_USD,A,1998,10594927.35
3521,OECDE,GDP,TOT,MLN_USD,A,1999,11008016.19
3522,OECDE,GDP,TOT,MLN_USD,A,2000,11807011.93
3523,OECDE,GDP,TOT,MLN_USD,A,2001,12360562.25
3524,OECDE,GDP,TOT,MLN_USD,A,2002,12908563.46
3525,OECDE,GDP,TOT,MLN_USD,A,2003,13255204.38
3526,OECDE,GDP,TOT,MLN_USD,A,2004,14000850.26
3527,OECDE,GDP,TOT,MLN_USD,A,2005,14614580.29
3528,OECDE,GDP,TOT,MLN_USD,A,2006,15925028.99
3529,OECDE,GDP,TOT,MLN_USD,A,2007,16957684.75
3530,OECDE,GDP,TOT,MLN_USD,A,2008,17820249.23
3531,OECDE,GDP,TOT,MLN_USD,A,2009,17427618.82
3532,OECDE,GDP,TOT,MLN_USD,A,2010,18190622.63
3533,OECDE,GDP,TOT,MLN_USD,A,2011,19122446.52
3534,OECDE,GDP,TOT,MLN_USD,A,2012,19556236.5
3535,OECDE,GDP,TOT,MLN_USD,A,2013,20391227.27
3536,OECDE,GDP,TOT,MLN_USD,A,2014,21121528.47
3537,OECDE,GDP,TOT,MLN_USD,A,2015,21733481.67
3538,OECDE,GDP,TOT,MLN_USD,A,2016,22401693.12
3539,OECDE,GDP,TOT,MLN_USD,A,2017,23311124.49
3540,OECDE,GDP,TOT,USD_CAP,A,1995,18188.460769999998
3541,OECDE,GDP,TOT,USD_CAP,A,1996,18921.96146
3542,OECDE,GDP,TOT,USD_CAP,A,1997,19794.431419999997
3543,OECDE,GDP,TOT,USD_CAP,A,1998,20244.87212
3544,OECDE,GDP,TOT,USD_CAP,A,1999,20959.950969999998
3545,OECDE,GDP,TOT,USD_CAP,A,2000,22390.53052
3546,OECDE,GDP,TOT,USD_CAP,A,2001,23343.146969999998
3547,OECDE,GDP,TOT,USD_CAP,A,2002,24250.71558
3548,OECDE,GDP,TOT,USD_CAP,A,2003,24764.97249
3549,OECDE,GDP,TOT,USD_CAP,A,2004,26014.83841
3550,OECDE,GDP,TOT,USD_CAP,A,2005,26995.996919999998
3551,OECDE,GDP,TOT,USD_CAP,A,2006,29262.24483
3552,OECDE,GDP,TOT,USD_CAP,A,2007,30972.0942
3553,OECDE,GDP,TOT,USD_CAP,A,2008,32348.60642
3554,OECDE,GDP,TOT,USD_CAP,A,2009,31458.521289999997
3555,OECDE,GDP,TOT,USD_CAP,A,2010,32689.193789999998
3556,OECDE,GDP,TOT,USD_CAP,A,2011,34212.82688
3557,OECDE,GDP,TOT,USD_CAP,A,2012,34837.53554
3558,OECDE,GDP,TOT,USD_CAP,A,2013,36182.84899
3559,OECDE,GDP,TOT,USD_CAP,A,2014,37323.90225
3560,OECDE,GDP,TOT,USD_CAP,A,2015,38229.443080000005
3561,OECDE,GDP,TOT,USD_CAP,A,2016,39216.98809
3562,OECDE,GDP,TOT,USD_CAP,A,2017,40650.38958
3563,LVA,GDP,TOT,MLN_USD,A,1994,14835.3909
3564,LVA,GDP,TOT,MLN_USD,A,1995,13687.5436
3565,LVA,GDP,TOT,MLN_USD,A,1996,14240.0945
3566,LVA,GDP,TOT,MLN_USD,A,1997,15768.7377
3567,LVA,GDP,TOT,MLN_USD,A,1998,17041.0984
3568,LVA,GDP,TOT,MLN_USD,A,1999,17702.1483
3569,LVA,GDP,TOT,MLN_USD,A,2000,18983.0498
3570,LVA,GDP,TOT,MLN_USD,A,2001,21134.2015
3571,LVA,GDP,TOT,MLN_USD,A,2002,23263.4971
3572,LVA,GDP,TOT,MLN_USD,A,2003,25226.6898
3573,LVA,GDP,TOT,MLN_USD,A,2004,27652.6566
