LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,GDP Value,Flag Codes
JPN,GDP,TOT,MLN_USD,A,1985,1614682.827,
JPN,GDP,TOT,MLN_USD,A,1986,1699305.99,
JPN,GDP,TOT,MLN_USD,A,1987,1824160.443,
JPN,GDP,TOT,MLN_USD,A,1988,2022011.616,
JPN,GDP,TOT,MLN_USD,A,1989,2200141.122,
JPN,GDP,TOT,MLN_USD,A,1990,2401129.522,
JPN,GDP,TOT,MLN_USD,A,1991,2573896.309,
JPN,GDP,TOT,MLN_USD,A,1992,2656946.189,
JPN,GDP,TOT,MLN_USD,A,1993,2709602.326,
JPN,GDP,TOT,MLN_USD,A,1994,2798947.603,
JPN,GDP,TOT,MLN_USD,A,1995,2935677.122,
JPN,GDP,TOT,MLN_USD,A,1996,3081934.735,
JPN,GDP,TOT,MLN_USD,A,1997,3168427.41,
JPN,GDP,TOT,MLN_USD,A,1998,3166660.925,
JPN,GDP,TOT,MLN_USD,A,1999,3207019.637,
JPN,GDP,TOT,MLN_USD,A,2000,3404322.605,
JPN,GDP,TOT,MLN_USD,A,2001,3496048.873,
JPN,GDP,TOT,MLN_USD,A,2002,3588864.927,
JPN,GDP,TOT,MLN_USD,A,2003,3693808.508,
JPN,GDP,TOT,MLN_USD,A,2004,3879055.849,
JPN,GDP,TOT,MLN_USD,A,2005,4045734.399,
JPN,GDP,TOT,MLN_USD,A,2006,4231828.045,
JPN,GDP,TOT,MLN_USD,A,2007,4416320.59,
JPN,GDP,TOT,MLN_USD,A,2008,4456434.365,
JPN,GDP,TOT,MLN_USD,A,2009,4250223.071,
JPN,GDP,TOT,MLN_USD,A,2010,4482491.157,
JPN,GDP,TOT,MLN_USD,A,2011,4573186.792,
JPN,GDP,TOT,MLN_USD,A,2012,4746699.388,
JPN,GDP,TOT,MLN_USD,A,2013,4967051.575,
JPN,GDP,TOT,MLN_USD,A,2014,4986566.21,
JPN,GDP,TOT,MLN_USD,A,2015,5176841.319,
JPN,GDP,TOT,MLN_USD,A,2016,5369478.819,
JPN,GDP,TOT,MLN_USD,A,2017,5487161.17,E
JPN,GDP,TOT,USD_CAP,A,1970,3261.926394,E
JPN,GDP,TOT,USD_CAP,A,1971,3553.331245,E
JPN,GDP,TOT,USD_CAP,A,1972,3964.939107,E
JPN,GDP,TOT,USD_CAP,A,1973,4413.449582,E
JPN,GDP,TOT,USD_CAP,A,1974,4686.287589,E
JPN,GDP,TOT,USD_CAP,A,1975,5214.229455,E
JPN,GDP,TOT,USD_CAP,A,1976,5655.683649,E
JPN,GDP,TOT,USD_CAP,A,1977,6209.093337,E
JPN,GDP,TOT,USD_CAP,A,1978,6932.067375,E
JPN,GDP,TOT,USD_CAP,A,1979,7850.335799,E
JPN,GDP,TOT,USD_CAP,A,1980,8730.1488,
JPN,GDP,TOT,USD_CAP,A,1981,9850.164871,
JPN,GDP,TOT,USD_CAP,A,1982,10752.39999,
JPN,GDP,TOT,USD_CAP,A,1983,11496.07438,
JPN,GDP,TOT,USD_CAP,A,1984,12327.56507,
JPN,GDP,TOT,USD_CAP,A,1985,13339.0844,
JPN,GDP,TOT,USD_CAP,A,1986,13967.6639,
JPN,GDP,TOT,USD_CAP,A,1987,14922.90057,
JPN,GDP,TOT,USD_CAP,A,1988,16473.27073,
JPN,GDP,TOT,USD_CAP,A,1989,17857.56359,
JPN,GDP,TOT,USD_CAP,A,1990,19424.8855,
JPN,GDP,TOT,USD_CAP,A,1991,20740.33496,
JPN,GDP,TOT,USD_CAP,A,1992,21329.45475,
JPN,GDP,TOT,USD_CAP,A,1993,21687.57564,
JPN,GDP,TOT,USD_CAP,A,1994,22370.82071,
JPN,GDP,TOT,USD_CAP,A,1995,23403.78458,
JPN,GDP,TOT,USD_CAP,A,1996,24516.03069,
JPN,GDP,TOT,USD_CAP,A,1997,25144.05417,
JPN,GDP,TOT,USD_CAP,A,1998,25062.80956,
JPN,GDP,TOT,USD_CAP,A,1999,25334.51015,
JPN,GDP,TOT,USD_CAP,A,2000,26841.4079,
JPN,GDP,TOT,USD_CAP,A,2001,27499.36187,
JPN,GDP,TOT,USD_CAP,A,2002,28170.05438,
JPN,GDP,TOT,USD_CAP,A,2003,28940.63109,
JPN,GDP,TOT,USD_CAP,A,2004,30368.2328,
JPN,GDP,TOT,USD_CAP,A,2005,31667.91436,
JPN,GDP,TOT,USD_CAP,A,2006,33103.05265,
JPN,GDP,TOT,USD_CAP,A,2007,34507.89646,
JPN,GDP,TOT,USD_CAP,A,2008,34803.65781,
JPN,GDP,TOT,USD_CAP,A,2009,33196.05004,
JPN,GDP,TOT,USD_CAP,A,2010,35007.70177,
JPN,GDP,TOT,USD_CAP,A,2011,35775.25633,
JPN,GDP,TOT,USD_CAP,A,2012,37213.8374,
JPN,GDP,TOT,USD_CAP,A,2013,39008.36056,
JPN,GDP,TOT,USD_CAP,A,2014,39183.46568,
JPN,GDP,TOT,USD_CAP,A,2015,40727.25449,
JPN,GDP,TOT,USD_CAP,A,2016,42292.68131,
JPN,GDP,TOT,USD_CAP,A,2017,43298.72775,E
KOR,GDP,TOT,MLN_USD,A,1970,19521.8175,
KOR,GDP,TOT,MLN_USD,A,1971,22657.6563,
KOR,GDP,TOT,MLN_USD,A,1972,25328.8819,
KOR,GDP,TOT,MLN_USD,A,1973,30667.3276,
KOR,GDP,TOT,MLN_USD,A,1974,36584.2244,
KOR,GDP,TOT,MLN_USD,A,1975,43115.6824,
KOR,GDP,TOT,MLN_USD,A,1976,51447.349,
KOR,GDP,TOT,MLN_USD,A,1977,61346.9552,
KOR,GDP,TOT,MLN_USD,A,1978,72728.2086,
KOR,GDP,TOT,MLN_USD,A,1979,85523.7577,
KOR,GDP,TOT,MLN_USD,A,1980,91650.5331,
KOR,GDP,TOT,MLN_USD,A,1981,107402.6419,
KOR,GDP,TOT,MLN_USD,A,1982,123493.1703,
KOR,GDP,TOT,MLN_USD,A,1983,145367.856,
KOR,GDP,TOT,MLN_USD,A,1984,166245.1335,
KOR,GDP,TOT,MLN_USD,A,1985,184859.9619,
KOR,GDP,TOT,MLN_USD,A,1986,209757.2163,
KOR,GDP,TOT,MLN_USD,A,1987,241926.9219,
KOR,GDP,TOT,MLN_USD,A,1988,280205.555,
KOR,GDP,TOT,MLN_USD,A,1989,311563.4877,
KOR,GDP,TOT,MLN_USD,A,1990,354787.6846,
KOR,GDP,TOT,MLN_USD,A,1991,404554.0976,
KOR,GDP,TOT,MLN_USD,A,1992,439328.8803,
KOR,GDP,TOT,MLN_USD,A,1993,480577.0617,
KOR,GDP,TOT,MLN_USD,A,1994,535988.526,
KOR,GDP,TOT,MLN_USD,A,1995,599534.7501,
KOR,GDP,TOT,MLN_USD,A,1996,656842.5042,
KOR,GDP,TOT,MLN_USD,A,1997,707649.5906,
KOR,GDP,TOT,MLN_USD,A,1998,676192.1438,
KOR,GDP,TOT,MLN_USD,A,1999,764178.2649,
KOR,GDP,TOT,MLN_USD,A,2000,850051.6247,
KOR,GDP,TOT,MLN_USD,A,2001,908767.5158,
KOR,GDP,TOT,MLN_USD,A,2002,989824.3999,
KOR,GDP,TOT,MLN_USD,A,2003,1023674.453,
KOR,GDP,TOT,MLN_USD,A,2004,1103360.294,
KOR,GDP,TOT,MLN_USD,A,2005,1165894.061,
KOR,GDP,TOT,MLN_USD,A,2006,1251054.257,
KOR,GDP,TOT,MLN_USD,A,2007,1354518.051,
KOR,GDP,TOT,MLN_USD,A,2008,1405710.903,
KOR,GDP,TOT,MLN_USD,A,2009,1396413.623,
KOR,GDP,TOT,MLN_USD,A,2010,1505298.909,
KOR,GDP,TOT,MLN_USD,A,2011,1559446.834,
KOR,GDP,TOT,MLN_USD,A,2012,1611272.914,
KOR,GDP,TOT,MLN_USD,A,2013,1644777.307,
KOR,GDP,TOT,MLN_USD,A,2014,1704457.641,
KOR,GDP,TOT,MLN_USD,A,2015,1795916.632,
KOR,GDP,TOT,MLN_USD,A,2016,1877123.309,
KOR,GDP,TOT,MLN_USD,A,2017,1972970.737,P
KOR,GDP,TOT,USD_CAP,A,1970,605.496652,
KOR,GDP,TOT,USD_CAP,A,1971,689.0386,
KOR,GDP,TOT,USD_CAP,A,1972,755.973195,
KOR,GDP,TOT,USD_CAP,A,1973,899.256008,
KOR,GDP,TOT,USD_CAP,A,1974,1054.543538,
KOR,GDP,TOT,USD_CAP,A,1975,1222.065202,
KOR,GDP,TOT,USD_CAP,A,1976,1435.112529,
KOR,GDP,TOT,USD_CAP,A,1977,1684.800485,
KOR,GDP,TOT,USD_CAP,A,1978,1967.275517,
KOR,GDP,TOT,USD_CAP,A,1979,2278.567636,
KOR,GDP,TOT,USD_CAP,A,1980,2404.011464,
KOR,GDP,TOT,USD_CAP,A,1981,2773.613665,
KOR,GDP,TOT,USD_CAP,A,1982,3140.242341,
KOR,GDP,TOT,USD_CAP,A,1983,3642.391782,
KOR,GDP,TOT,USD_CAP,A,1984,4114.367508,
KOR,GDP,TOT,USD_CAP,A,1985,4530.215211,
KOR,GDP,TOT,USD_CAP,A,1986,5089.46514,
KOR,GDP,TOT,USD_CAP,A,1987,5812.477102,
KOR,GDP,TOT,USD_CAP,A,1988,6666.640218,
KOR,GDP,TOT,USD_CAP,A,1989,7339.713249,
KOR,GDP,TOT,USD_CAP,A,1990,8276.08959,
KOR,GDP,TOT,USD_CAP,A,1991,9343.913932,
KOR,GDP,TOT,USD_CAP,A,1992,10042.26205,
KOR,GDP,TOT,USD_CAP,A,1993,10874.01429,
KOR,GDP,TOT,USD_CAP,A,1994,12006.3735,
KOR,GDP,TOT,USD_CAP,A,1995,13295.51704,
KOR,GDP,TOT,USD_CAP,A,1996,14428.17143,
KOR,GDP,TOT,USD_CAP,A,1997,15399.08584,
KOR,GDP,TOT,USD_CAP,A,1998,14608.68373,
KOR,GDP,TOT,USD_CAP,A,1999,16392.69505,
KOR,GDP,TOT,USD_CAP,A,2000,18083.1268,
KOR,GDP,TOT,USD_CAP,A,2001,19184.45252,
KOR,GDP,TOT,USD_CAP,A,2002,20774.99003,
KOR,GDP,TOT,USD_CAP,A,2003,21374.64405,
KOR,GDP,TOT,USD_CAP,A,2004,22946.99362,
KOR,GDP,TOT,USD_CAP,A,2005,24196.20341,
KOR,GDP,TOT,USD_CAP,A,2006,25827.9503,
KOR,GDP,TOT,USD_CAP,A,2007,27822.65326,
KOR,GDP,TOT,USD_CAP,A,2008,28655.81293,
KOR,GDP,TOT,USD_CAP,A,2009,28320.22437,
KOR,GDP,TOT,USD_CAP,A,2010,30376.94049,
KOR,GDP,TOT,USD_CAP,A,2011,31228.28432,
KOR,GDP,TOT,USD_CAP,A,2012,32097.07001,
KOR,GDP,TOT,USD_CAP,A,2013,32615.7034,
KOR,GDP,TOT,USD_CAP,A,2014,33587.35769,
KOR,GDP,TOT,USD_CAP,A,2015,35203.69758,
KOR,GDP,TOT,USD_CAP,A,2016,36629.65518,
KOR,GDP,TOT,USD_CAP,A,2017,38350.32339,P
LUX,GDP,TOT,MLN_USD,A,1970,1847.5509,E
LUX,GDP,TOT,MLN_USD,A,1971,1993.1448,E
LUX,GDP,TOT,MLN_USD,A,1972,2216.6374,E
LUX,GDP,TOT,MLN_USD,A,1973,2531.5572,E
LUX,GDP,TOT,MLN_USD,A,1974,2875.1892,E
LUX,GDP,TOT,MLN_USD,A,1975,2935.0349,E
LUX,GDP,TOT,MLN_USD,A,1976,3174.6036,E
LUX,GDP,TOT,MLN_USD,A,1977,3424.4486,E
LUX,GDP,TOT,MLN_USD,A,1978,3814.2316,E
LUX,GDP,TOT,MLN_USD,A,1979,4225.984,E
LUX,GDP,TOT,MLN_USD,A,1980,4645.8462,E
LUX,GDP,TOT,MLN_USD,A,1981,5051.6076,E
LUX,GDP,TOT,MLN_USD,A,1982,5425.6903,E
LUX,GDP,TOT,MLN_USD,A,1983,5808.4979,E
LUX,GDP,TOT,MLN_USD,A,1984,6386.7166,E
LUX,GDP,TOT,MLN_USD,A,1985,6775.07,E
LUX,GDP,TOT,MLN_USD,A,1986,7601.8316,E
LUX,GDP,TOT,MLN_USD,A,1987,8103.7862,E
LUX,GDP,TOT,MLN_USD,A,1988,9097.3491,E
LUX,GDP,TOT,MLN_USD,A,1989,10377.0761,E
LUX,GDP,TOT,MLN_USD,A,1990,11333.4151,E
LUX,GDP,TOT,MLN_USD,A,1991,12722.9402,E
LUX,GDP,TOT,MLN_USD,A,1992,13249.7568,E
LUX,GDP,TOT,MLN_USD,A,1993,14134.8212,E
LUX,GDP,TOT,MLN_USD,A,1994,14987.203,E
LUX,GDP,TOT,MLN_USD,A,1995,16195.0154,
LUX,GDP,TOT,MLN_USD,A,1996,17121.8939,
LUX,GDP,TOT,MLN_USD,A,1997,17963.5346,
LUX,GDP,TOT,MLN_USD,A,1998,18839.812,
LUX,GDP,TOT,MLN_USD,A,1999,21794.0655,
LUX,GDP,TOT,MLN_USD,A,2000,24144.8748,
LUX,GDP,TOT,MLN_USD,A,2001,24699.5137,
LUX,GDP,TOT,MLN_USD,A,2002,26222.3817,
LUX,GDP,TOT,MLN_USD,A,2003,27113.6908,
LUX,GDP,TOT,MLN_USD,A,2004,29352.2124,
LUX,GDP,TOT,MLN_USD,A,2005,31733.1018,
LUX,GDP,TOT,MLN_USD,A,2006,36847.4968,
LUX,GDP,TOT,MLN_USD,A,2007,40303.6808,
LUX,GDP,TOT,MLN_USD,A,2008,42362.9641,
LUX,GDP,TOT,MLN_USD,A,2009,40949.334,
LUX,GDP,TOT,MLN_USD,A,2010,43444.355,
LUX,GDP,TOT,MLN_USD,A,2011,47690.506,
LUX,GDP,TOT,MLN_USD,A,2012,48646.4521,
LUX,GDP,TOT,MLN_USD,A,2013,51940.0871,
LUX,GDP,TOT,MLN_USD,A,2014,56544.2815,
LUX,GDP,TOT,MLN_USD,A,2015,58394.1686,
LUX,GDP,TOT,MLN_USD,A,2016,59592.1161,
LUX,GDP,TOT,MLN_USD,A,2017,62189.9099,
LUX,GDP,TOT,USD_CAP,A,1970,5446.629728,E
LUX,GDP,TOT,USD_CAP,A,1971,5820.929939,E
LUX,GDP,TOT,USD_CAP,A,1972,6395.188835,E
LUX,GDP,TOT,USD_CAP,A,1973,7222.490806,E
LUX,GDP,TOT,USD_CAP,A,1974,8096.606569,E
LUX,GDP,TOT,USD_CAP,A,1975,8175.345077,E
LUX,GDP,TOT,USD_CAP,A,1976,8798.53258,E
LUX,GDP,TOT,USD_CAP,A,1977,9472.609281,E
LUX,GDP,TOT,USD_CAP,A,1978,10533.333,E
LUX,GDP,TOT,USD_CAP,A,1979,11641.48796,E
LUX,GDP,TOT,USD_CAP,A,1980,12748.92989,E
LUX,GDP,TOT,USD_CAP,A,1981,13824.46526,E
LUX,GDP,TOT,USD_CAP,A,1982,14840.07461,E
LUX,GDP,TOT,USD_CAP,A,1983,15882.76636,E
LUX,GDP,TOT,USD_CAP,A,1984,17449.53408,E
LUX,GDP,TOT,USD_CAP,A,1985,18480.28229,E
LUX,GDP,TOT,USD_CAP,A,1986,20639.71994,E
LUX,GDP,TOT,USD_CAP,A,1987,21860.12614,E
LUX,GDP,TOT,USD_CAP,A,1988,24330.25556,E
LUX,GDP,TOT,USD_CAP,A,1989,27480.85811,E
LUX,GDP,TOT,USD_CAP,A,1990,29675.52512,E
LUX,GDP,TOT,USD_CAP,A,1991,32866.35847,E
LUX,GDP,TOT,USD_CAP,A,1992,33764.9556,E
LUX,GDP,TOT,USD_CAP,A,1993,35513.58554,E
LUX,GDP,TOT,USD_CAP,A,1994,37114.32358,E
LUX,GDP,TOT,USD_CAP,A,1995,39547.10821,
LUX,GDP,TOT,USD_CAP,A,1996,41311.13078,
LUX,GDP,TOT,USD_CAP,A,1997,42785.60093,
LUX,GDP,TOT,USD_CAP,A,1998,44308.63965,
LUX,GDP,TOT,USD_CAP,A,1999,50526.65319,
LUX,GDP,TOT,USD_CAP,A,2000,55254.59079,
LUX,GDP,TOT,USD_CAP,A,2001,55898.70518,
LUX,GDP,TOT,USD_CAP,A,2002,58709.01536,
LUX,GDP,TOT,USD_CAP,A,2003,59951.29111,
LUX,GDP,TOT,USD_CAP,A,2004,64016.23602,
LUX,GDP,TOT,USD_CAP,A,2005,68140.65238,
LUX,GDP,TOT,USD_CAP,A,2006,77914.03879,
LUX,GDP,TOT,USD_CAP,A,2007,83843.72953,
LUX,GDP,TOT,USD_CAP,A,2008,86591.98546,
LUX,GDP,TOT,USD_CAP,A,2009,82191.59886,
LUX,GDP,TOT,USD_CAP,A,2010,85598.23106,
LUX,GDP,TOT,USD_CAP,A,2011,91814.03661,
LUX,GDP,TOT,USD_CAP,A,2012,91526.72071,
LUX,GDP,TOT,USD_CAP,A,2013,95246.11389,
LUX,GDP,TOT,USD_CAP,A,2014,101274.8516,
LUX,GDP,TOT,USD_CAP,A,2015,102553.8613,
LUX,GDP,TOT,USD_CAP,A,2016,102019.4583,
LUX,GDP,TOT,USD_CAP,A,2017,104174.8913,
MEX,GDP,TOT,MLN_USD,A,1970,88574.887,E
MEX,GDP,TOT,MLN_USD,A,1971,96954.8789,E
MEX,GDP,TOT,MLN_USD,A,1972,109737.928,E
MEX,GDP,TOT,MLN_USD,A,1973,125440.0446,E
MEX,GDP,TOT,MLN_USD,A,1974,145062.3426,E
MEX,GDP,TOT,MLN_USD,A,1975,167390.5869,E
MEX,GDP,TOT,MLN_USD,A,1976,184063.3182,E
MEX,GDP,TOT,MLN_USD,A,1977,202210.6486,E
MEX,GDP,TOT,MLN_USD,A,1978,234261.6952,E
MEX,GDP,TOT,MLN_USD,A,1979,276818.786,E
MEX,GDP,TOT,MLN_USD,A,1980,326904.6209,E
MEX,GDP,TOT,MLN_USD,A,1981,388857.3003,E
MEX,GDP,TOT,MLN_USD,A,1982,410060.9465,E
MEX,GDP,TOT,MLN_USD,A,1983,407940.4916,E
MEX,GDP,TOT,MLN_USD,A,1984,437620.3348,E
MEX,GDP,TOT,MLN_USD,A,1985,464142.6785,E
MEX,GDP,TOT,MLN_USD,A,1986,455732.2468,E
MEX,GDP,TOT,MLN_USD,A,1987,476032.3299,E
MEX,GDP,TOT,MLN_USD,A,1988,498834.0083,E
MEX,GDP,TOT,MLN_USD,A,1989,539985.5353,E
MEX,GDP,TOT,MLN_USD,A,1990,588340.9578,E
MEX,GDP,TOT,MLN_USD,A,1991,633592.0371,E
MEX,GDP,TOT,MLN_USD,A,1992,671550.0703,E
MEX,GDP,TOT,MLN_USD,A,1993,762445.47,
MEX,GDP,TOT,MLN_USD,A,1994,821211.5909,
MEX,GDP,TOT,MLN_USD,A,1995,789074.7114,
MEX,GDP,TOT,MLN_USD,A,1996,830348.6967,
MEX,GDP,TOT,MLN_USD,A,1997,910290.7615,
MEX,GDP,TOT,MLN_USD,A,1998,968195.2596,
MEX,GDP,TOT,MLN_USD,A,1999,1018601.794,
MEX,GDP,TOT,MLN_USD,A,2000,1098476.631,
MEX,GDP,TOT,MLN_USD,A,2001,1121256.415,
MEX,GDP,TOT,MLN_USD,A,2002,1137595.967,
MEX,GDP,TOT,MLN_USD,A,2003,1157241.3,
MEX,GDP,TOT,MLN_USD,A,2004,1231174.864,
MEX,GDP,TOT,MLN_USD,A,2005,1341775.456,
MEX,GDP,TOT,MLN_USD,A,2006,1479364.327,
MEX,GDP,TOT,MLN_USD,A,2007,1565705.41,
MEX,GDP,TOT,MLN_USD,A,2008,1653898.19,
MEX,GDP,TOT,MLN_USD,A,2009,1636996.813,
MEX,GDP,TOT,MLN_USD,A,2010,1743188.01,
MEX,GDP,TOT,MLN_USD,A,2011,1911319.096,
MEX,GDP,TOT,MLN_USD,A,2012,2012767.781,
MEX,GDP,TOT,MLN_USD,A,2013,2064490.948,
MEX,GDP,TOT,MLN_USD,A,2014,2171631.596,
MEX,GDP,TOT,MLN_USD,A,2015,2170274.51,
MEX,GDP,TOT,MLN_USD,A,2016,2266350.461,P
MEX,GDP,TOT,MLN_USD,A,2017,2358275.465,E
MEX,GDP,TOT,USD_CAP,A,1970,1714.012936,E
MEX,GDP,TOT,USD_CAP,A,1971,1814.012653,E
MEX,GDP,TOT,USD_CAP,A,1972,1986.570912,E
MEX,GDP,TOT,USD_CAP,A,1973,2197.436541,E
MEX,GDP,TOT,USD_CAP,A,1974,2461.182383,E
MEX,GDP,TOT,USD_CAP,A,1975,2753.338984,E
MEX,GDP,TOT,USD_CAP,A,1976,2938.415477,E
MEX,GDP,TOT,USD_CAP,A,1977,3135.257048,E
MEX,GDP,TOT,USD_CAP,A,1978,3530.637636,E
MEX,GDP,TOT,USD_CAP,A,1979,4056.659498,E
MEX,GDP,TOT,USD_CAP,A,1980,4643.583379,E
MEX,GDP,TOT,USD_CAP,A,1981,5395.936198,E
MEX,GDP,TOT,USD_CAP,A,1982,5560.825848,E
MEX,GDP,TOT,USD_CAP,A,1983,5408.362341,E
MEX,GDP,TOT,USD_CAP,A,1984,5675.72234,E
MEX,GDP,TOT,USD_CAP,A,1985,5892.413885,E
MEX,GDP,TOT,USD_CAP,A,1986,5667.319258,E
MEX,GDP,TOT,USD_CAP,A,1987,5801.125019,E
MEX,GDP,TOT,USD_CAP,A,1988,5958.058658,E
MEX,GDP,TOT,USD_CAP,A,1989,6323.764829,E
MEX,GDP,TOT,USD_CAP,A,1990,6757.491044,E
MEX,GDP,TOT,USD_CAP,A,1991,7148.65044,E
MEX,GDP,TOT,USD_CAP,A,1992,7450.657033,E
MEX,GDP,TOT,USD_CAP,A,1993,8323.549634,
MEX,GDP,TOT,USD_CAP,A,1994,8825.013066,
MEX,GDP,TOT,USD_CAP,A,1995,8350.880638,
MEX,GDP,TOT,USD_CAP,A,1996,8660.561935,
MEX,GDP,TOT,USD_CAP,A,1997,9364.649571,
MEX,GDP,TOT,USD_CAP,A,1998,9830.890589,
MEX,GDP,TOT,USD_CAP,A,1999,10216.05314,
MEX,GDP,TOT,USD_CAP,A,2000,10887.21685,
MEX,GDP,TOT,USD_CAP,A,2001,10979.57752,
MEX,GDP,TOT,USD_CAP,A,2002,10999.98034,
MEX,GDP,TOT,USD_CAP,A,2003,11050.81456,
MEX,GDP,TOT,USD_CAP,A,2004,11620.11914,
MEX,GDP,TOT,USD_CAP,A,2005,12522.28589,
MEX,GDP,TOT,USD_CAP,A,2006,13646.1394,
MEX,GDP,TOT,USD_CAP,A,2007,14261.30061,
MEX,GDP,TOT,USD_CAP,A,2008,14859.95553,
MEX,GDP,TOT,USD_CAP,A,2009,14505.56754,
MEX,GDP,TOT,USD_CAP,A,2010,15256.86187,
MEX,GDP,TOT,USD_CAP,A,2011,16522.03951,
MEX,GDP,TOT,USD_CAP,A,2012,17195.20718,
MEX,GDP,TOT,USD_CAP,A,2013,17437.31532,
MEX,GDP,TOT,USD_CAP,A,2014,18140.31555,E
MEX,GDP,TOT,USD_CAP,A,2015,17935.41185,E
MEX,GDP,TOT,USD_CAP,A,2016,18535.16689,E
MEX,GDP,TOT,USD_CAP,A,2017,19092.56517,E
NLD,GDP,TOT,MLN_USD,A,1969,52607.5626,E
NLD,GDP,TOT,MLN_USD,A,1970,57660.8946,E
NLD,GDP,TOT,MLN_USD,A,1971,63212.7064,E
NLD,GDP,TOT,MLN_USD,A,1972,67602.3627,E
NLD,GDP,TOT,MLN_USD,A,1973,75404.4123,E
NLD,GDP,TOT,MLN_USD,A,1974,85675.4724,E
NLD,GDP,TOT,MLN_USD,A,1975,93725.4003,E
NLD,GDP,TOT,MLN_USD,A,1976,103603.4804,E
NLD,GDP,TOT,MLN_USD,A,1977,112143.9529,E
NLD,GDP,TOT,MLN_USD,A,1978,122815.2012,E
NLD,GDP,TOT,MLN_USD,A,1979,135642.9342,E
NLD,GDP,TOT,MLN_USD,A,1980,152683.3932,E
NLD,GDP,TOT,MLN_USD,A,1981,165630.1379,E
NLD,GDP,TOT,MLN_USD,A,1982,173722.8426,E
NLD,GDP,TOT,MLN_USD,A,1983,184320.0308,E
NLD,GDP,TOT,MLN_USD,A,1984,196703.6679,E
NLD,GDP,TOT,MLN_USD,A,1985,208235.1214,E
NLD,GDP,TOT,MLN_USD,A,1986,218357.0776,E
NLD,GDP,TOT,MLN_USD,A,1987,228252.6184,E
NLD,GDP,TOT,MLN_USD,A,1988,244373.1792,E
NLD,GDP,TOT,MLN_USD,A,1989,265096.0066,E
NLD,GDP,TOT,MLN_USD,A,1990,286402.1001,E
NLD,GDP,TOT,MLN_USD,A,1991,303153.285,E
NLD,GDP,TOT,MLN_USD,A,1992,315353.7261,E
NLD,GDP,TOT,MLN_USD,A,1993,326916.9088,E
NLD,GDP,TOT,MLN_USD,A,1994,343760.4567,E
NLD,GDP,TOT,MLN_USD,A,1995,361865.2992,
NLD,GDP,TOT,MLN_USD,A,1996,380169.2284,
NLD,GDP,TOT,MLN_USD,A,1997,405913.6013,
NLD,GDP,TOT,MLN_USD,A,1998,434868.2144,
NLD,GDP,TOT,MLN_USD,A,1999,462796.455,
NLD,GDP,TOT,MLN_USD,A,2000,507548.5648,
NLD,GDP,TOT,MLN_USD,A,2001,533081.1672,
NLD,GDP,TOT,MLN_USD,A,2002,556285.4649,
NLD,GDP,TOT,MLN_USD,A,2003,553436.3107,
NLD,GDP,TOT,MLN_USD,A,2004,582724.4278,
NLD,GDP,TOT,MLN_USD,A,2005,614044.1197,
NLD,GDP,TOT,MLN_USD,A,2006,669806.9305,
NLD,GDP,TOT,MLN_USD,A,2007,718978.2517,
NLD,GDP,TOT,MLN_USD,A,2008,763407.5745,
NLD,GDP,TOT,MLN_USD,A,2009,736562.269,
NLD,GDP,TOT,MLN_USD,A,2010,749091.8471,
NLD,GDP,TOT,MLN_USD,A,2011,777880.9073,
NLD,GDP,TOT,MLN_USD,A,2012,792041.8276,
NLD,GDP,TOT,MLN_USD,A,2013,827475.7879,
NLD,GDP,TOT,MLN_USD,A,2014,830318.4298,
NLD,GDP,TOT,MLN_USD,A,2015,847037.2416,
NLD,GDP,TOT,MLN_USD,A,2016,867665.9989,
NLD,GDP,TOT,MLN_USD,A,2017,904291.0336,P
NLD,GDP,TOT,USD_CAP,A,1969,4086.571836,E
NLD,GDP,TOT,USD_CAP,A,1970,4424.467719,E
NLD,GDP,TOT,USD_CAP,A,1971,4790.916823,E
NLD,GDP,TOT,USD_CAP,A,1972,5071.33677,E
NLD,GDP,TOT,USD_CAP,A,1973,5611.162534,E
NLD,GDP,TOT,USD_CAP,A,1974,6326.046144,E
NLD,GDP,TOT,USD_CAP,A,1975,6861.156583,E
NLD,GDP,TOT,USD_CAP,A,1976,7522.055334,E
NLD,GDP,TOT,USD_CAP,A,1977,8093.357266,E
NLD,GDP,TOT,USD_CAP,A,1978,8810.7166,E
NLD,GDP,TOT,USD_CAP,A,1979,9665.101733,E
NLD,GDP,TOT,USD_CAP,A,1980,10791.64072,E
NLD,GDP,TOT,USD_CAP,A,1981,11625.36682,E
NLD,GDP,TOT,USD_CAP,A,1982,12138.00538,E
NLD,GDP,TOT,USD_CAP,A,1983,12828.236,E
NLD,GDP,TOT,USD_CAP,A,1984,13637.90249,E
NLD,GDP,TOT,USD_CAP,A,1985,14372.63078,E
NLD,GDP,TOT,USD_CAP,A,1986,14989.52529,E
NLD,GDP,TOT,USD_CAP,A,1987,15565.17624,E
NLD,GDP,TOT,USD_CAP,A,1988,16556.09492,E
NLD,GDP,TOT,USD_CAP,A,1989,17856.01145,E
NLD,GDP,TOT,USD_CAP,A,1990,19160.76701,E
NLD,GDP,TOT,USD_CAP,A,1991,20118.5832,E
NLD,GDP,TOT,USD_CAP,A,1992,20771.11002,E
NLD,GDP,TOT,USD_CAP,A,1993,21380.63624,E
NLD,GDP,TOT,USD_CAP,A,1994,22349.20462,E
NLD,GDP,TOT,USD_CAP,A,1995,23406.55234,
